diff_resolution,diff_framerate,diff_bitrate,diff_ratio,frames,umem,duration,size,codec_vp8,codec_h264,codec_mpeg4,o_codec_vp8,o_codec_h264,o_codec_mpeg4,utime
-1152000,5.0,-1935297,0.0,12795,677400,426.945,56821235,0,1,0,0,1,0,109.879
2048256,8.0,5179648,0.5555555555555554,7830,218932,326.58832,244926878,0,1,0,0,1,0,11.789
-134400,-0.9699999999999989,-4309959,0.0,2417,219480,80.536,6946645,0,1,0,0,1,0,52.979
-844800,17.0,-2760664,-0.4444444444444444,6078,300140,203.198,6079081,0,0,0,0,1,0,41.979
-1900800,10.0,258198,-0.4444444444444444,5978,99660,239.14166,14952277,0,1,0,1,0,0,23.601
-748800,15.029198000000001,-2860209,-0.4444444444444444,8228,216820,274.541,4797322,1,0,0,1,0,0,13.729
0,8.0,5179648,0.0,7830,218932,326.58832,244926878,0,1,0,1,0,0,42.395
-1766400,6.0,-281301,-0.4444444444444444,10191,219480,339.667,10941484,0,1,0,1,0,0,30.738
-2048256,-3.0,-4943892,-0.5555555555555554,10879,165668,906.5983,6358485,0,0,1,1,0,0,26.142
-1900800,5.0,-129959,-0.4444444444444444,2417,219480,80.536,6946645,0,1,0,1,0,0,45.395
-1996800,-9.0,-2763207,-0.4444444444444444,975,217080,64.933,1921961,0,0,0,0,0,1,13.381
0,14.981791999999999,596356,0.0,21407,326716,714.371,58253046,1,0,0,0,1,0,14.469
0,10.0,740586,0.0,2669,219480,106.765,11338266,0,1,0,1,0,0,13.033
-844800,0.0,8276,-0.4444444444444444,6382,216820,255.28,7986338,0,0,0,1,0,0,18.261
-230400,0.0,-2749724,0.0,6382,216820,255.28,7986338,0,0,0,1,0,0,11.521
-1900800,-4.969999999999999,482452,-0.4444444444444444,5628,640864,225.08,15149369,0,1,0,0,1,0,29.326
614400,-1.0,1668484,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,0,1,0,20.461
614400,18.05252,-1612900,0.4444444444444444,14305,165700,476.957,82698405,1,0,0,0,1,0,20.861
-1766400,0.0,20834,-0.4444444444444444,7065,221152,282.56,19773349,0,1,0,1,0,0,32.37
-748800,-0.9699999999999989,-4519875,-0.4444444444444444,8755,323896,292.092,17530090,0,1,0,0,1,0,110.139
-1152000,6.052520000000001,567100,0.0,14305,674496,476.957,82698405,1,0,0,0,1,0,70.312
1996800,18.0,5750818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,14.701
0,17.0,822703,0.0,12795,332848,426.945,56821235,0,1,0,0,1,0,18.209
-844800,13.032558000000002,-2904097,-0.4444444444444444,16146,219200,645.84,7742262,1,0,0,1,0,0,15.425
-1900800,18.029411,-352105,-0.4444444444444444,1021,635088,34.168,798230,1,0,0,0,1,0,32.174
0,18.002232,1996426,0.0,13441,317648,448.575,115083398,1,0,0,0,1,0,14.189
-1766400,10.021740000000001,-79904,-0.4444444444444444,9208,602480,368.32,1339625,1,0,0,0,1,0,13.641
-748800,-2.0,-30840,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,0,0,1,10.733
-1152000,5.38983,938960,0.0,1793,155028,59.883,7447655,1,0,0,0,0,1,13.333
-1152000,-16.487333,-25925,0.0,10112,682572,750.433,74487589,1,0,0,0,1,0,68.844
-134400,18.062992,-2739333,0.0,7636,221160,254.922,8306231,1,0,0,0,1,0,20.777
-2048256,-17.97,-482584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,0,0,1,13.421
614400,0.0370170000000023,1855626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,24.518
-1996800,4.0,-2768704,-0.4444444444444444,5694,640932,189.956,5492026,0,0,0,0,1,0,101.298
-1900800,18.0,326461,-0.4444444444444444,2318,642728,77.233,3692330,0,1,0,0,1,0,25.434
0,10.0,607586,0.0,2669,342080,106.765,11338266,0,1,0,0,1,0,16.181
0,0.039877000000000606,813982,0.0,8163,215712,326.583,43108248,1,0,0,0,1,0,14.161
-844800,1.0325580000000016,-443097,-0.4444444444444444,16146,318356,645.84,7742262,1,0,0,0,1,0,39.694
0,8.0,5460648,0.0,7830,218932,326.58832,244926878,0,1,0,1,0,0,38.99
-2048256,-12.0,-186448,-0.5555555555555554,1184,635028,98.683334,685260,0,0,1,0,1,0,33.03
-2048256,-17.97,-487775,-0.5555555555555554,792,219480,67.583336,432749,0,0,1,1,0,0,17.513
-844800,17.0,-2768704,-0.4444444444444444,5694,311592,189.956,5492026,0,0,0,0,1,0,33.118
-748800,-4.969999999999999,72960,-0.4444444444444444,9484,219480,379.32,8627672,0,1,0,1,0,0,15.149
-1766400,4.0,-2353568,-0.4444444444444444,11523,681036,384.451,31065203,0,1,0,0,1,0,103.618
614400,10.0,2643589,0.4444444444444444,3945,216064,157.80167,56918844,0,1,0,0,1,0,11.345
-1152000,14.981791999999999,596356,0.0,21407,671480,714.371,58253046,1,0,0,0,1,0,29.31
-896256,0.0,-2944604,-0.5555555555555554,3803,165700,316.95166,2194752,0,0,1,1,0,0,13.957
-614400,1.0217400000000012,-4970904,-0.4444444444444444,9208,297188,368.32,1339625,1,0,0,0,1,0,11.601
-96000,1.0,-2749724,0.0,6382,216820,255.28,7986338,0,0,0,0,1,0,20.513
-614400,5.0,-10744,-0.4444444444444444,2862,221160,95.462,9656655,0,1,0,1,0,0,21.473
-96000,-13.0,-4755509,0.0,4081,221152,340.424,10403848,0,0,0,0,1,0,13.773
-1152000,10.0,-2150414,0.0,2669,688592,106.765,11338266,0,1,0,0,1,0,50.851
-2048256,-12.0,-4944695,-0.5555555555555554,894,219464,74.535,515272,0,0,1,1,0,0,22.177
0,10.0,740586,0.0,2669,341828,106.765,11338266,0,1,0,0,1,0,13.893
-1900800,14.0,-2309959,-0.4444444444444444,2417,219480,80.536,6946645,0,1,0,0,0,1,10.745
-748800,-6.969999999999999,-4491840,-0.4444444444444444,6882,324184,286.995,18229956,0,1,0,0,1,0,94.866
-1766400,1.0217400000000012,-212904,-0.4444444444444444,9208,221152,368.32,1339625,1,0,0,1,0,0,27.242
-748800,-4.969999999999999,191437,-0.4444444444444444,12266,219480,490.6,18424328,0,1,0,0,0,1,10.209
-1900800,-0.9699999999999989,164908,-0.4444444444444444,4733,219464,157.891,8030894,0,1,0,0,0,1,16.013
614400,6.007017000000001,2338626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,13.765
1152000,11.0,2541852,0.0,3050,217348,127.221664,48993895,0,1,0,1,0,0,18.457
-1900800,17.0,448041,-0.4444444444444444,2417,650928,80.536,6946645,0,1,0,0,1,0,40.103
-748800,5.093457999999998,211011,-0.4444444444444444,3220,322472,107.443,4297868,1,0,0,0,1,0,22.661
0,13.039877,813982,0.0,8163,215712,326.583,43108248,1,0,0,0,1,0,10.865
0,10.0,-2440166,0.0,7065,221152,282.56,19773349,0,1,0,0,1,0,10.517
844800,15.007017000000001,1574626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,10.089
-96000,10.0,-655983,0.0,11826,220900,473.0,9697521,0,1,0,0,1,0,12.369
-748800,18.0,-437539,-0.4444444444444444,2318,219480,77.233,3692330,0,1,0,1,0,0,11.677
-1766400,13.039877,516982,-0.4444444444444444,8163,654652,326.583,43108248,1,0,0,0,1,0,51.287
-134400,5.0,-132092,0.0,4733,219464,157.891,8030894,0,1,0,0,1,0,13.645
1152000,6.0,992818,0.0,1170,377132,39.055,29256190,0,1,0,0,1,0,118.003
-1900800,5.0,239979,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,1,0,0,27.498
-1900800,6.0,-524021,-0.4444444444444444,17438,649272,581.233,21504146,0,1,0,0,1,0,68.772
614400,-0.9699999999999989,1008703,0.4444444444444444,12795,219480,426.945,56821235,0,1,0,0,1,0,11.045
-1766400,4.0,-2482636,-0.4444444444444444,13746,216820,458.625,29659524,0,1,0,0,0,1,11.893
-2048256,-12.0,-187410,-0.5555555555555554,1564,87108,130.35667,889537,0,0,1,1,0,0,19.189
-1900800,5.029411,-2813105,-0.4444444444444444,1021,165700,34.168,798230,1,0,0,1,0,0,36.91
-1996800,-4.894340999999997,78334,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,1,0,0,30.078
-1152000,5.38983,-2005040,0.0,1793,665508,59.883,7447655,1,0,0,0,1,0,138.097
-748800,1.0,-405214,-0.4444444444444444,2241,80492,140.0,7258761,0,1,0,1,0,0,17.317
-1900800,0.030000000000001137,239979,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,0,0,1,15.805
-1766400,4.0,-463963,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,0,0,1,12.233
-2048256,-17.0,-187662,-0.5555555555555554,344,221160,49.178333,334032,0,0,1,0,0,1,10.177
-1900800,0.05919800000000208,83791,-0.4444444444444444,8228,216064,274.541,4797322,1,0,0,0,0,1,16.321
0,11.0,5757648,0.0,7830,688876,326.58832,244926878,0,1,0,0,1,0,46.543
614400,0.0,2776589,0.4444444444444444,3945,216064,157.80167,56918844,0,1,0,0,1,0,12.417
-2048256,-17.97,-604,-0.5555555555555554,3803,165700,316.95166,2194752,0,0,1,1,0,0,18.913
-1900800,15.0,-4602888,-0.4444444444444444,3330,216820,110.966995,5508291,0,1,0,1,0,0,40.039
-748800,6.062992000000001,-4739333,-0.4444444444444444,7636,316544,254.922,8306231,1,0,0,0,1,0,78.857
-1996800,5.0,49150,-0.4444444444444444,6491,193652,216.55,7881069,0,1,0,1,0,0,29.71
-1996800,-4.969999999999999,163273,-0.4444444444444444,1104,608452,43.827,1491614,0,0,0,0,1,0,56.656
-2048256,-13.0,-4948918,-0.5555555555555554,1716,219480,143.03334,913312,0,0,1,0,0,1,13.097
-896256,-17.97,-2943584,-0.5555555555555554,3733,311444,311.1,2193902,0,0,1,0,1,0,31.038
-1996800,5.0,235150,-0.4444444444444444,6491,189540,216.55,7881069,0,1,0,1,0,0,25.646
0,11.0,-2491840,0.0,6882,216820,286.995,18229956,0,1,0,0,1,0,14.121
-1766400,5.0,-2643963,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,1,0,0,31.198
1152000,-2.0,-1919148,0.0,3050,217436,127.221664,48993895,0,1,0,1,0,0,36.83
0,5.0,-2190744,0.0,2862,221160,95.462,9656655,0,1,0,1,0,0,11.809
-614400,-0.9699999999999989,-2353568,-0.4444444444444444,11523,217828,384.451,31065203,0,1,0,1,0,0,27.138
-1900800,6.0,288112,-0.4444444444444444,3330,216820,110.966995,5508291,0,1,0,1,0,0,31.066
-1900800,0.11363599999999963,-4973032,-0.4444444444444444,4420,653728,176.901,596349,1,0,0,0,1,0,24.766
0,5.007017000000001,2285626,0.0,34208,315404,1140.349,341338789,1,0,0,0,1,0,28.194
-281856,-3.0,-4942435,-0.11111111111111094,3074,219480,256.20834,1843600,0,0,1,0,1,0,13.529
-1996800,-2.0,-4720827,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,1,0,0,34.998
748800,0.0370170000000023,2285626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,12.761
-2048256,-13.0,416,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,0,0,1,11.861
-1996800,13.0,-569724,-0.4444444444444444,6382,630032,255.28,7986338,0,0,0,0,1,0,51.243
-1900800,18.0,-4617539,-0.4444444444444444,2318,219480,77.233,3692330,0,1,0,1,0,0,25.89
-1766400,-9.0,152572,-0.4444444444444444,956,219656,63.667,7740095,0,1,0,1,0,0,38.71
-748800,6.062992000000001,-4739333,-0.4444444444444444,7636,221160,254.922,8306231,1,0,0,1,0,0,21.849
-896256,-17.97,-2944448,-0.5555555555555554,1184,312892,98.683334,685260,0,0,1,0,1,0,27.818
748800,15.002232,1810426,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,0,1,0,11.469
-2048256,-3.0,-52584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,1,0,0,15.193
1152000,-1.0,80852,0.0,3050,217436,127.221664,48993895,0,1,0,1,0,0,33.754
-1900800,5.0,-4704021,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,1,0,0,45.379
0,14.0,-2519875,0.0,8755,219480,292.092,17530090,0,1,0,0,1,0,17.341
-134400,0.05919800000000208,30791,0.0,8228,216820,274.541,4797322,1,0,0,0,1,0,10.189
-896256,-5.0,-2945662,-0.5555555555555554,344,318252,49.178333,334032,0,0,1,0,1,0,20.309
-1900800,0.030000000000001137,53979,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,1,0,0,39.806
614400,-10.517333,-25925,0.4444444444444444,10112,171876,750.433,74487589,1,0,0,0,1,0,13.777
-844800,-10.0,163898,-0.4444444444444444,1050,219656,69.933,2385577,0,0,0,1,0,0,11.193
0,9.0,1668484,0.0,4017,219656,167.39166,46189307,0,1,0,1,0,0,17.393
-2048256,0.0,-186695,-0.5555555555555554,894,631888,74.535,515272,0,0,1,0,1,0,27.598
-1900800,0.0,179705,-0.4444444444444444,1056,216820,42.2,1522924,0,1,0,0,0,1,13.073
-844800,5.0,-4708850,-0.4444444444444444,6491,199732,216.55,7881069,0,1,0,1,0,0,18.649
-1152000,13.0,2829589,0.0,3945,216020,157.80167,56918844,0,1,0,1,0,0,25.978
-1900800,6.0,258449,-0.4444444444444444,6676,217336,222.53334,13920824,0,1,0,0,0,1,12.121
1900800,-2.0,2541852,0.4444444444444444,3050,217544,127.221664,48993895,0,1,0,0,1,0,20.453
0,-1.020779000000001,-378138,0.0,9232,219480,385.052,21267505,1,0,0,1,0,0,13.605
-1766400,-4.969999999999999,-2769153,-0.4444444444444444,9778,646128,391.08,11284995,0,1,0,0,1,0,61.964
-1152000,5.002231999999999,1513426,0.0,13441,217080,448.575,115083398,1,0,0,0,0,1,14.701
-614400,15.062963,410967,-0.4444444444444444,8117,219480,270.655,22091130,1,0,0,1,0,0,17.045
-1766400,-0.9699999999999989,-2643963,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,1,0,0,39.566
-1996800,-14.0,-294509,-0.4444444444444444,4081,221152,340.424,10403848,0,0,0,0,0,1,12.253
-230400,5.0,-299664,0.0,6078,221160,203.198,6079081,0,0,0,0,1,0,14.069
614400,13.0,29586,0.4444444444444444,2669,219480,106.765,11338266,0,1,0,0,1,0,10.045
1152000,0.030000000000001137,2992818,0.0,1170,215940,39.055,29256190,0,1,0,1,0,0,46.023
-1900800,0.0,-531295,-0.4444444444444444,1056,216820,42.2,1522924,0,1,0,0,0,1,15.005
-2048256,-13.0,-4945410,-0.5555555555555554,1564,630952,130.35667,889537,0,0,1,0,1,0,109.467
844800,5.968605,1868309,0.4444444444444444,25773,262580,860.056,289012098,1,0,0,1,0,0,10.093
-1766400,17.0,753256,-0.4444444444444444,2862,678252,95.462,9656655,0,1,0,0,1,0,22.177
614400,0.0,-2792516,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,0,1,0,43.695
-844800,13.0,-2835983,-0.4444444444444444,11826,319772,473.0,9697521,0,1,0,0,1,0,50.927
-896256,-12.0,-2942435,-0.5555555555555554,3074,318440,256.20834,1843600,0,0,1,0,1,0,40.979
-1766400,5.0,-2643963,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,0,0,1,12.037
-230400,5.0,-2760664,0.0,6078,221160,203.198,6079081,0,0,0,1,0,0,12.881
-844800,-6.825396999999999,-367169,-0.4444444444444444,1145,73772,63.694,1368079,1,0,0,1,0,0,19.085
-896256,-12.0,-764695,-0.5555555555555554,894,309068,74.535,515272,0,0,1,0,1,0,29.886
0,5.38983,885960,0.0,1793,155028,59.883,7447655,1,0,0,1,0,0,14.153
-1996800,-16.97,170173,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,0,0,1,15.585
0,17.0,-129959,0.0,2417,219480,80.536,6946645,0,1,0,0,1,0,11.753
-1996800,4.0,183336,-0.4444444444444444,6078,611884,203.198,6079081,0,0,0,0,1,0,32.242
-748800,-4.969999999999999,-4499802,-0.4444444444444444,5978,336484,239.14166,14952277,0,1,0,0,1,0,93.286
-1900800,14.0,448041,-0.4444444444444444,2417,653460,80.536,6946645,0,1,0,0,1,0,46.715
-1766400,0.14503900000000058,-137277,-0.4444444444444444,3294,221152,131.76,1724802,1,0,0,1,0,0,29.054
-281856,-13.0,-4944695,-0.11111111111111094,894,219464,74.535,515272,0,0,1,0,1,0,16.761
-1766400,5.0,-2190744,-0.4444444444444444,2862,672400,95.462,9656655,0,1,0,0,1,0,114.111
-1152000,6.002231999999999,1943426,0.0,13441,217080,448.575,115083398,1,0,0,0,0,1,14.193
614400,17.968605,-2311691,0.4444444444444444,25773,262784,860.056,289012098,1,0,0,1,0,0,15.753
-2048256,-17.97,-768918,-0.5555555555555554,1716,631224,143.03334,913312,0,0,1,0,1,0,70.624
614400,12.0,1387484,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,0,1,0,17.609
-96000,0.030000000000001137,-4718358,0.0,13230,219656,440.967,15524405,0,1,0,0,1,0,12.313
-1900800,-9.0,188373,-0.4444444444444444,3280,645456,204.938,7617894,0,1,0,0,1,0,30.246
-1900800,0.0,-4711295,-0.4444444444444444,1056,665676,42.2,1522924,0,1,0,0,1,0,84.125
-614400,-0.9699999999999989,-173568,-0.4444444444444444,11523,217568,384.451,31065203,0,1,0,1,0,0,25.726
-2048256,-13.0,-2942435,-0.5555555555555554,3074,219480,256.20834,1843600,0,0,1,0,0,1,11.293
-1900800,18.0,273461,-0.4444444444444444,2318,219480,77.233,3692330,0,1,0,1,0,0,18.117
-748800,-4.969999999999999,-2818040,-0.4444444444444444,9484,219480,379.32,8627672,0,1,0,1,0,0,14.289
748800,17.0,-2240551,0.4444444444444444,1109,219480,37.011665,12766479,0,1,0,1,0,0,11.137
1152000,-4.904066999999998,1515003,0.0,6843,353948,273.816,53770740,1,0,0,0,1,0,25.154
0,-6.969999999999999,2999648,0.0,7830,218932,326.58832,244926878,0,1,0,1,0,0,75.725
-748800,-4.969999999999999,-519563,-0.4444444444444444,12266,327476,490.6,18424328,0,1,0,0,1,0,40.159
0,5.0,-4482636,0.0,13746,216820,458.625,29659524,0,1,0,0,1,0,14.053
-1900800,15.029198000000001,-680209,-0.4444444444444444,8228,654264,274.541,4797322,1,0,0,0,1,0,49.399
0,4.0,-2240551,0.0,1109,219480,37.011665,12766479,0,1,0,1,0,0,43.451
614400,18.38983,455960,0.4444444444444444,1793,162668,59.883,7447655,1,0,0,0,1,0,17.457
-844800,4.0,183336,-0.4444444444444444,6078,299488,203.198,6079081,0,0,0,0,1,0,15.209
-1900800,6.0,-2704021,-0.4444444444444444,17438,650732,581.233,21504146,0,1,0,0,1,0,105.531
-230400,0.0,-655983,0.0,11826,220900,473.0,9697521,0,1,0,0,1,0,23.537
-1900800,1.0,-4699563,-0.4444444444444444,12266,669432,490.6,18424328,0,1,0,0,1,0,118.059
1900800,15.0,2992818,0.4444444444444444,1170,215940,39.055,29256190,0,1,0,1,0,0,15.081
-1766400,5.0,-10744,-0.4444444444444444,2862,221160,95.462,9656655,0,1,0,1,0,0,39.342
748800,-4.969999999999999,29586,0.4444444444444444,2669,219480,106.765,11338266,0,1,0,0,1,0,11.509
-748800,0.05919800000000208,-399209,-0.4444444444444444,8228,216820,274.541,4797322,1,0,0,1,0,0,19.389
0,1.0,793586,0.0,2669,346324,106.765,11338266,0,1,0,0,1,0,16.961
-134400,4.0,-58875,0.0,8755,219480,292.092,17530090,0,1,0,0,1,0,22.313
748800,0.0,29586,0.4444444444444444,2669,219480,106.765,11338266,0,1,0,0,1,0,11.037
-1996800,5.0,25032,-0.4444444444444444,4913,628844,163.897,5470732,0,0,0,0,1,0,38.646
-844800,-4.937441999999997,-724097,-0.4444444444444444,16146,219200,645.84,7742262,1,0,0,1,0,0,22.177
-1996800,-11.0,37173,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,1,0,0,24.07
-1900800,-4.969999999999999,-166999,-0.4444444444444444,1318,139940,52.68,2449633,0,1,0,0,0,1,15.885
-147456,-17.97,-2946293,-0.11111111111111094,2128,164736,177.33333,1190517,0,0,1,0,1,0,12.909
-134400,0.030000000000001137,53979,0.0,17438,218932,581.233,21504146,0,1,0,0,1,0,14.677
-748800,-4.856363999999999,-512032,-0.4444444444444444,4420,315836,176.901,596349,1,0,0,0,1,0,12.581
-134400,15.0,-2499551,0.0,6676,217348,222.53334,13920824,0,1,0,0,1,0,20.705
-2048256,0.0,-764695,-0.5555555555555554,894,219200,74.535,515272,0,0,1,1,0,0,19.929
-281856,-17.97,-4945410,-0.11111111111111094,1564,135844,130.35667,889537,0,0,1,0,1,0,24.482
-1900800,13.0,-531295,-0.4444444444444444,1056,664488,42.2,1522924,0,1,0,0,1,0,35.326
1900800,5.0,2992818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,39.122
-1900800,5.0,-4602888,-0.4444444444444444,3330,216820,110.966995,5508291,0,1,0,0,0,1,16.189
-230400,-9.0,-583207,0.0,975,217080,64.933,1921961,0,0,0,0,1,0,17.729
-1766400,5.0,-2353568,-0.4444444444444444,11523,683212,384.451,31065203,0,1,0,0,1,0,102.054
-1152000,10.0,740586,0.0,2669,219480,106.765,11338266,0,1,0,1,0,0,24.69
0,-14.969999999999999,433572,0.0,956,219656,63.667,7740095,0,1,0,0,1,0,16.101
-1900800,13.0,-519563,-0.4444444444444444,12266,654556,490.6,18424328,0,1,0,0,1,0,45.887
-2048256,-17.97,1565,-0.5555555555555554,3074,219480,256.20834,1843600,0,0,1,1,0,0,13.833
-2048256,-17.97,-764695,-0.5555555555555554,894,219464,74.535,515272,0,0,1,1,0,0,20.489
0,4.0,-10744,0.0,2862,221160,95.462,9656655,0,1,0,0,1,0,20.397
0,6.062963,-2347033,0.0,8117,219480,270.655,22091130,1,0,0,0,1,0,32.002
-1996800,0.030000000000001137,-538358,-0.4444444444444444,13230,671272,440.967,15524405,0,1,0,0,1,0,71.188
614400,5.002231999999999,1943426,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,0,1,0,14.781
1152000,-1.0,2541852,0.0,3050,395288,127.221664,48993895,0,1,0,0,1,0,47.703
-614400,4.0,107432,-0.4444444444444444,11523,217568,384.451,31065203,0,1,0,1,0,0,21.369
-1996800,0.03255800000000164,-13097,-0.4444444444444444,16146,662088,645.84,7742262,1,0,0,0,1,0,34.178
-230400,13.0,-4749724,0.0,6382,216820,255.28,7986338,0,0,0,0,1,0,25.118
-1900800,4.0,-158946,-0.4444444444444444,6520,653424,217.518,2258222,0,1,0,0,1,0,37.642
-1900800,18.0,-4499551,-0.4444444444444444,6676,653096,222.53334,13920824,0,1,0,0,1,0,86.877
0,13.065933000000001,1329003,0.0,6843,648084,273.816,53770740,1,0,0,0,1,0,29.81
-1900800,14.0,-2309959,-0.4444444444444444,2417,654840,80.536,6946645,0,1,0,0,1,0,114.027
-230400,1.0,-2749724,0.0,6382,216820,255.28,7986338,0,0,0,1,0,0,11.237
0,10.039877,235982,0.0,8163,215712,326.583,43108248,1,0,0,0,1,0,16.421
-1766400,-10.0,863572,-0.4444444444444444,956,654252,63.667,7740095,0,1,0,0,1,0,41.511
-134400,6.062992000000001,-278333,0.0,7636,221160,254.922,8306231,1,0,0,0,1,0,19.865
-1900800,4.0,350908,-0.4444444444444444,4733,219464,157.891,8030894,0,1,0,0,0,1,13.501
614400,14.981791999999999,-2347644,0.4444444444444444,21407,165564,714.371,58253046,1,0,0,0,1,0,23.773
-1152000,-4.969999999999999,-4150414,0.0,2669,219480,106.765,11338266,0,1,0,0,0,1,14.561
-96000,0.0,-288724,0.0,6382,216820,255.28,7986338,0,0,0,0,1,0,13.305
-2048256,0.0,-2943584,-0.5555555555555554,3733,637336,311.1,2193902,0,0,1,0,1,0,39.77
-1152000,0.011791999999999803,-4347644,0.0,21407,164988,714.371,58253046,1,0,0,1,0,0,61.268
-1996800,14.0,-666941,-0.4444444444444444,7494,641872,250.017,4783444,0,1,0,0,1,0,51.079
-1766400,3.0,433572,-0.4444444444444444,956,582048,63.667,7740095,0,1,0,0,1,0,41.803
-748800,4.0,151041,-0.4444444444444444,2417,331188,80.536,6946645,0,1,0,0,1,0,45.427
-748800,4.0,-158946,-0.4444444444444444,6520,217080,217.518,2258222,0,1,0,1,0,0,12.761
-1152000,11.979220999999999,332862,0.0,9232,219480,385.052,21267505,1,0,0,1,0,0,19.357
-134400,18.029198,-680209,0.0,8228,216820,274.541,4797322,1,0,0,0,1,0,10.621
-748800,15.093457999999998,-4679989,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,1,0,0,16.209
-1766400,17.0,275364,-0.4444444444444444,13746,216820,458.625,29659524,0,1,0,1,0,0,18.457
-1900800,13.0,72960,-0.4444444444444444,9484,219464,379.32,8627672,0,1,0,1,0,0,17.269
-748800,1.0,-4699563,-0.4444444444444444,12266,219480,490.6,18424328,0,1,0,1,0,0,25.506
-2048256,-12.0,-481587,-0.5555555555555554,390,87004,32.506668,233289,0,0,1,1,0,0,18.677
-134400,17.0,-4916946,0.0,6520,217080,217.518,2258222,0,1,0,0,1,0,10.057
-1152000,0.0370170000000023,2338626,0.0,34208,219480,1140.349,341338789,1,0,0,0,0,1,17.565
-1900800,14.0,27054,-0.4444444444444444,6520,650184,217.518,2258222,0,1,0,0,1,0,16.941
-748800,-0.9699999999999989,634041,-0.4444444444444444,2417,331940,80.536,6946645,0,1,0,0,1,0,30.594
-1996800,5.0,158032,-0.4444444444444444,4913,628596,163.897,5470732,0,0,0,0,1,0,28.674
-844800,-14.969999999999999,127793,-0.4444444444444444,975,296540,64.933,1921961,0,0,0,0,1,0,20.125
-96000,14.0,-4760664,0.0,6078,221160,203.198,6079081,0,0,0,0,1,0,14.221
-1996800,-19.2942476,10680,-0.4444444444444444,2579,246792,452.689,3773200,1,0,0,0,0,1,13.425
